Text,Cipher,IC,Top9Letters,Top5Bigrams
oagnngldtxovxribkhjyxfecbmgcyvxoguzklucbktrptuyqoiwuzyje,Vigenere,0.0324675324675324,ogxyutbkc,og gx xy yu ut
dmpbfpykcqyjuywqemzwamlrfpypgcqkwbcyp,ceaser,0.0525525525525525,pymcqwbfk,fp py cq yp dm
vjuayxywjcjgsnyduhqrpmcqfvxwycqhzeyhpqkvgujspvjhjct,Vigenere,0.0462745098039215,jyvchqupx,jy yv vc ch hq
tzlqmcphejskpimqrbgtavjxhgmwqrhscxdvqancdwiqsgynynwwwi,Vigenere,0.0349406009783368,qwmchsign,qw wm mc ch hs
alesdhddtheerxnmtanlxoiaheoxnythsas,ColumnarTransposition,0.0588235294117647,aehsdtxnl,ae eh hs sd dt
eomymhnqvuzfybgimfpypehmutuwqilqreqfbnffqcpwliybcbf,Vigenere,0.0470588235294117,fqmybeuip,fq qm my yb be
gukislcihciypeveswcvrokuqqrhltrzvjejwjtwixpechfsvgizpqdg,Vigenere,0.037012987012987,icevgshpw,ic ce ev vg gs
jvaibxvahbyllazbpdptkpgbdhrqcbmvxeyfpumxarvpibmpaltxldz,Vigenere,0.0471380471380471,bpavxldmi,bp pa av vx xl
qebmobpbkqtfiiklqilkdbkarob,ceaser,0.0683760683760683,bkqiolemp,ob bk qe eb bm
cocioilehrlnekaynnlgvsaxdibliasneswxrxrconapemaeabeslgteweirulikkfyinrsr,ColumnarTransposition,0.0528169014084507,eilrnasco,ei il lr rn na
yjvkzbsnatgtvsrumcnpouegsxdqnmjpjhgugxdekiitdbscqmzii,Vigenere,0.0326560232220609,sgijntumd,sg gi ij jn nt
tobgcriglhzdwdivltdrxpttazgdlyvdlwpdwmmwhjtqdcapsrngjnvzzaxbnca,Vigenere,0.0419866871479774,dtglzwacr,dt tg gl lz zw
ozoyznkurjvxgizoikuljkyvuzyzuaykgvgxzulznkvkuvrkzuqkkvznkxkyzotuxjkx,ceaser,0.0842844600526777,kzuvyxonj,zo yz zn nk ku
oleuacgozluxotyvoxgzouteuarrhkyzgtjotmutznkiuxtkxglzkxznkvgxgjkoygsorkjuctznkyzxkkz,ceaser,0.0631795474581251,kzougxtyl,xg zn nk eu ua
baenaxxlwtbtgcgmlzdxqbsrahaowebmhcdxrtnylapphikzijfts,Vigenere,0.0333817126269956,abxtlhenw,ab bx xt tl lh
tuiwntzdttuyxvintxvrrydfpgeoaxmjhtfliypsxhrdtagpdbicbgifi,Vigenere,0.0432330827067669,tidxyrfpg,ti id dx xy yr
ouersrsqdieuohubekofniqfrleb,MonoalphabeticSubstitution,0.0529100529100529,eoursqibf,eo ou ur rs sq
izqfkequnlhvooyuqumoycqhyrxuqoqpeujnzscqkjdjaamimdxyutnrd,Vigenere,0.0432330827067669,quoynmjdi,qu uo oy yn nm
jsyyheyqjbcsueqlzuejcbwoqgdkeordkunmbpuhryijlwsqwzmbpelc,Vigenere,0.0389610389610389,ejyqbuscl,ej jy yq qb bu
shshfolnaaripswbexhrrnrsoeeititoiuidfeeeenddx,ColumnarTransposition,0.0595959595959596,eisrhondf,ei is sr rh ho
aqxuquqewqxulbwdumwxuqxdlbracmwcrkavlufaupfljlakhtejwbdmqxvhdjxk,MonoalphabeticSubstitution,0.0520833333333333,uqxawldbm,uq qx xa aw wl
mgoomaiomltiidnhexlladhlsnwtim,ColumnarTransposition,0.0597701149425287,miloatdnh,mi il lo oa at
uluhojycuyjxydajxqjycwujjydwebtqdtwhqtkqbboweydwjejxuwhqluiecujxydwubiuxqffudi,ceaser,0.0632700632700632,ujywdqxeb,jx yd jy dw lu
coxrsc,Vigenere,0.0666666666666666,coxrs,co ox xr rs
rpjwmazeejzbyzcqcdervj,MonoalphabeticSubstitution,0.0476190476190476,jzercpwma,jz ze er rc cp
isnnuechqltydpryzychtjreisujuepuolnsfrbigsfytgrqffqnxvxwigwftoo,Vigenere,0.0363543266769073,fisnutyre,fi is sn nu ut
ipvthseixhtmrwlxsmgwdhslq,MonoalphabeticSubstitution,0.04,hsitxmwlp,hs si it tx xm
niohehgrhrwtsahtdaeniiihllrerwvdclsdawtaieehdyaeienwautxtvuenosxutfsvtne,ColumnarTransposition,0.0575117370892018,etihanrws,et ti ih ha an
uinocviuirkoonohsijuijkhonprnqefrrbjdojdiiocarsyuijdojuohjnpasontrkybsiyurxrffqraobyuahqoonjsopjbdocqk,MonoalphabeticSubstitution,0.0613473112017084,oirjunskh,oi ir rj ju un
jkyzoteoytuzgsgzzkxulingtikozoygsgzzkxulinuoikozoytuzgznotmzuhkcgozkjluxozoygznotmzuhkginokbkj,ceaser,0.0798444291924044,zokgutyin,zo oy gz oz ot
sertbnsxwdrheccxfetaldeseieeailxcogvdewxerntondofshbdtnetraeoiaxeteoahtd,ColumnarTransposition,0.0684663536776212,etdxaosrn,et td dx xa ao
msdmtcznkhbbsmsvxmscrtmooetcmmaetpeevsmkobwexchjgpwtlxsvzs,Vigenere,0.0556563823351482,mstecbvxo,ms st te ec cb
bxvnynabxwbjanenahmnlrbrenfqnwrclxvnbcxjexrmrwpmnlrbrxwb,ceaser,0.074025974025974,nbrxwaeml,bx xv vn na xw
yflzyemtueimntvntueimnyomniylmvnqyleyfxpylimqeimjimmslim,MonoalphabeticSubstitution,0.0805194805194805,myilentfu,my yi il le en
ngsrxrthmauolgxeheirtrbndehscxruooxdtohx,ColumnarTransposition,0.0551282051282051,rxhotengs,rx xh ho ot te
rykhkqxykcefsykoukllbkdxwnlrdmwqfhgusussgmouiwsfwy,Vigenere,0.0465306122448979,ksyuwflrh,ks sy yu uw wf
whnumpahfrhnpbeeunmgxoxkrhnklxey,ceaser,0.0463709677419354,hnexumprk,hn rh wh nu um
xrnceznzghnwedzgmxnqjphsceagndbxqfmchhxqexvqdcadfndnm,Vigenere,0.0551523947750362,nxdcehqzg,nx xd dc ce eh
dcqirmlxqalmvzclhdtqalgih,MonoalphabeticSubstitution,0.05,lqdcimahr,lq qd dc ci im
vehcjxuxqryjevcqaydwtusyiyedimxudoekhifyhyjyivhuixjebujtqhaceetibuqtyibyausxeeiydwsemqhtijeseccqdtqhcyui,ceaser,0.0593726661687826,eyiuhqcjt,je yi qh hc xu
wbczobtweberxytgdomxzbamyvllnywsxcsycjtppvzeyximnwsj,Vigenere,0.0392156862745098,ywbxcztem,yw wb bx xc cz
meceaateoetirdtyasiioteotteotorhtgbtsstntinylgesismiaubedeannhunmuarohmf,ColumnarTransposition,0.0684663536776212,teaoisnmr,te ea ao oi is
jphimsjpsjpgcydjycqkcugttguqyhwikkcpqljspqdjpsuzya,MonoalphabeticSubstitution,0.0546938775510204,jpscyqgku,jp ps sc cy yq
lrhtcgcahawhgcjccaroghaw,MonoalphabeticSubstitution,0.0978260869565217,chagrwltj,ch ha ag gr rw
wwgdhmfxllnujrynminmcobeurkpoodacvnipdtthnvqvzxxiuxqhv,Vigenere,0.0328441649196366,nxvdhmuio,nx xv vd dh hm
etolmurrikqjkajbtolwcsqfj,MonoalphabeticSubstitution,0.03,jtolrkqem,jt to ol lr rk
eelhxhmatxraugxalouxedtexecloesidhxnxahr,ColumnarTransposition,0.0717948717948717,xehaltruo,xe eh ha al lt
qbhogoerrqfqbhog,ceaser,0.0833333333333333,qobhgref,qb bh ho og go
nnplsdsetdirsygeoemgtoaaabbraaeemdexehethalseiaofrndeyedlatdenhondeerhmn,ColumnarTransposition,0.0762910798122065,eadnstroh,ea ad dn ns st
rvagrmumahyvariujchkqaxlhgybrehlbzrmtjmxylwgbeojyezvc,Vigenere,0.0406386066763425,ramhyvgjl,ra am mh hy yv
eyzsrwcsdzglygxwxqoxbkxywsdq,MonoalphabeticSubstitution,0.0502645502645502,xyswzdgqe,xy ys sw wz zd
alytntdyzelypqqpnetgpwzyrepcxzcrlytktyrdecleprj,ceaser,0.061054579093432,yteplrzcn,ly yt yr ep al
tyhuyqvxymjnvumjelvndxnvmpjdygvqimjdnjrlmpmjxnjrccmqwjrncmjmqjrdmndvqpnvgrgyqjuyortytynhgmqwdmnirtbjdy,MonoalphabeticSubstitution,0.0630945447485925,mjnyqvdrt,mj jn ny yq qv
sayebheaonnruiadenaeicnxpeestsnxmlhftshxrtrlnaex,ColumnarTransposition,0.0611702127659574,enasxhrti,en na as sx xh
iqtduiivbyuiqmqoedjxumydwievjycu,ceaser,0.0584677419354838,iuqdyvmej,iq ui qt td du
nnrweaxoeudnateedohkervnntnhmsheibn,ColumnarTransposition,0.0739495798319327,nehraodtw,ne eh hr ra ao
heoxsbnxtroxodwxtawxmaonarbllere,ColumnarTransposition,0.0604838709677419,xoerabntw,xo oe er ra ab
fxxuisumomvuiugovufmfxo,MonoalphabeticSubstitution,0.0948616600790513,ufxmoivsg,uf fx xm mo oi
oaxvjbqhcrvrmpraurqjmknlxvnjfxvjwxoanbxudcnlqjajlcnafqxlxdumwxuxwpnaknoarpqcnwnmkhcqnbcadppunfrcqcaxdkunb,ceaser,0.0549450549450549,nxacqjrup,oa xv nb cn ax
qcdifjitqavjstatuxuxnmmahnhgezidmkrjtkexphyzenziitllyah,Vigenere,0.0377104377104377,itahjxnme,it ta ah hj jx
qcaacbgsbgsrcsgbchogyobwadcggwpzsqvsggpcofrpihhoysghvscbspstcfswhobrdzomghvsuoas,ceaser,0.0683544303797468,sgcobhapr,sg ho vs cb bg
rfcoscqrdmpacpryglrwzjmaiqrfcqcypafdmpkcylgleslacpryglrwgqrfctcpwamlbgrgmlrmgkncjkylrmsldmjbfgqnmucpq,ceaser,0.058019801980198,rcmlgpqfa,cp lr rf fc qr
mjccymkbjxwvyjcreknkrqsrbbxcxeygasfiipbkmiygpbstcdun,Vigenere,0.0407239819004524,cbykmjxrs,cb by yk km mj
utbzxerkawrldyvuglvzruvtuknjyznlnwrpbnnysyqsrwgtdnbqo,Vigenere,0.0435413642960812,nruytbzwl,nr ru uy yt tb
inxycrkxkotthrncotghagkf,MonoalphabeticSubstitution,0.0471014492753623,ktnxcrohg,kt tn nx xc cr
effrciletthpdxnesepdedstaylotrftuexrheelixinaypahpjeehenxoisovdoopnaht,ColumnarTransposition,0.0592132505175983,ethpoidxn,et th hp po oi
owskdckdichmvzhfmjtaddmdczevwgakhhvdmmdvxmismhhezvvhgvsuatz,MonoalphabeticSubstitution,0.0625365283459964,dhmvzskca,dh hm mv vz zs
hzncpdzfybqzhrybdmmdwznfmqdljmicilfvcidajtlqcwdyleduylygknfcdq,Vigenere,0.0486515071390798,dcylzfqmn,dc cy yl lz zf
oertayfootreeetbdxrdreouloxhuttauasxantwlqrtxhfselolrxdeerveyoxrruhcbpowceiahoemx,ColumnarTransposition,0.0635802469135802,eortxaulh,eo or rt tx xa
reafiatiettsfbrnwrnnseurextlegheikbrnioufirhoiitreuxoodocshttohqx,ColumnarTransposition,0.0600961538461538,reitonhfs,re ei it to on
bfwkbdltqvtlwlaeritvopcuetleyvhsrtkiefxjupkgsbbtuejorikyley,Vigenere,0.0426651081239041,telbkvriu,te el lb bk kv
hslewzypwtypddtdxzcpwzypwjeslyotdecfde,ceaser,0.0611664295874822,dewypztsl,yp pw sl wz zy
hkhgfpgjjwsnhsmpzsubtxdiimcztpbowdnjahgvqbwemsehrxelkbkfjn,Vigenere,0.0332728372655777,hjsbkgpwn,hj js sb bk kg
bqdtqzdwiydsxsnssdzmiizodqnsmqnfedttnsjxjeiwirrnzdxsm,MonoalphabeticSubstitution,0.0631349782293178,dsinqztxm,ds si in nq qz
vbzbzgbvsxfssxbkxfcbtoqs,MonoalphabeticSubstitution,0.0797101449275362,bsxvzfgkc,bs sx xv vz zf
rohnntafeadojgxeemaxnneyxuttni,ColumnarTransposition,0.0597701149425287,netaxorhf,ne et ta ax xo
asaaiabdkyriainxrddxusaxcshxgmrxnsoxmtes,ColumnarTransposition,0.0653846153846153,axsidrnmb,ax xs si id dr
bsmmrcazaoqauozvutyabstrzeysnlwldpdauouzzegmaybfrufl,Vigenere,0.0452488687782805,azubsmroy,az zu ub bs sm
trarihsonnsxengnbxhyexwxhemcootlheyxoeoonm,ColumnarTransposition,0.065040650406504,onxehtrsy,on nx xe eh ht
mxifyhahgpizpvfouvvsmtajatapipjuvawjlsvizjamnhkyultsfehclqlpp,Vigenere,0.0442622950819672,apvihjlmf,ap pv vi ih hj
ohvanucsreenediclnvhcyrysleufteeowrouoef,ColumnarTransposition,0.0576923076923076,eonucrhvs,eo on nu uc cr
varirelntrgurivyrfgfcrpvzrafbsuhznaanghernergborsbhaqnzbatqrzntbthrf,ceaser,0.064091308165057,ranbtgfzh,ri nt rg rf zn
irynsbgvuaugkzebigeyzbwagnnpwutggagbtgqiogjrsuhfloggjr,Vigenere,0.060796645702306,gbuirnays,gb bu ui ir rn
fdbqxifqqibxkdovxylrqqefpefdeexkabapzoxmmfkdlcqebillhlcqefkdptexqbipbexsbtbqldlyveltbipbzxkqebxsboxdbmboplkclojxklmfkflklcxdfoippbkpblcsxirbplobsbklcebozexpqfqvbuzbmqyvqebillhplcebozlkarzq,ceaser,0.0621799977244282,blqxekpfo,lc qe eb xk ex
bgwhnumyxtkblmaxphklmhyikhiaxml,ceaser,0.053763440860215,hmxklbyai,lm ax bg gw wh
fyatftqejjqpxlttbfjjzxavwhoktqznvhzrcbbqkysuisrbcfkvyky,Vigenere,0.039057239057239,tfyqjbkzv,tf fy yq qj jb
jghsgzqlxhrwutqfuporkipartiukrutfekvjtdcgifnovtwutzfpjuao,Vigenere,0.0413533834586466,utrfjgpok,ut tr rf fj jg
kdlktdnnpxtnbsunotmgthdcyrteemywqyntmdkvxcbetxpqljnkujvta,Vigenere,0.0469924812030075,tnkdxmyel,tn nk kd dx xm
lhronkghyrxvnhjlpwvnremrxfuloaemuoqfmvspjlbgijgkwpwrfhkvt,Vigenere,0.0363408521303258,rlhvonkgj,rl lh hv vo on
ucplszjjnfbpiyajzuuittxbcy,MonoalphabeticSubstitution,0.04,ujcpzbiyt,uj jc cp pz zb
uqkvzaxxmsiybbyfjqfmivfbysf,MonoalphabeticSubstitution,0.0512820512820512,fybqvxmsi,fy yb bq qv vx
gomwdfyrenykmuvikzilkygoy,MonoalphabeticSubstitution,0.0433333333333333,ykgomiwdf,yk kg go om mi
oexyygygymcmhtxsvmkiyxwosynxmwcopgxgxyrzcxvkiziakwgx,Vigenere,0.0625942684766214,xygmockiw,xy yg gm mo oc
yznkzmvozydnzvnznmzlpdmzyznkzmvozmzhzydzn,ceaser,0.1426829268292682,znmyvdkol,zn zm zy mz yz
zfxtedpvyhggohdpmqhmlhpphpwmqhszvmlhppesgwppnqedemqezejm,MonoalphabeticSubstitution,0.0688311688311688,phemqzdgv,ph he em mq qz
xqvvyfpfxhvqswiurovdtwqvjddhvzvntwetfthvvkyvqkjygjnyzithjuvqtjinevqvpetfqinvddbvojntfkffdvnhvqukfjr,MonoalphabeticSubstitution,0.0645227788084931,vqftjdnhy,vq qf ft tj jd
utumehjihpdihszdwsqjmckhyewllwlzhy,MonoalphabeticSubstitution,0.0445632798573975,hwlumejid,hw wl lu um me
gfuhseetoxiatekprrvxttdnfsgguxmoyrflntyxanneleinoxanbtartsmxiileouehlrniupirmoex,ColumnarTransposition,0.0518987341772151,etxniroua,et tx xn ni ir
mxwwbuynrapredalguypgmtqfupmmtdrifszgjntvvmxojljxfnw,Vigenere,0.0339366515837104,mxwunrpgt,mx xw wu un nr
ruzgcfdrkzjrdrenyfivdvdsvijrcrupjszikyurpslkwfixvkjyvirxv,ceaser,0.0557644110275689,rvidkjuzf,ru dr jr fi vd
dvsbnkwgwxlsodcstwnamsfcjsbzhbkwzxacrcpaykcumlshrvogw,Vigenere,0.0399129172714078,swcbkadvn,sw wc cb bk ka
eiorxedkoxonoexsodhrnyrtedwofxnnotxubonhferpxtklax,ColumnarTransposition,0.0685714285714285,oxenrdtkh,ox xe en nr rd
mvydoluaoldpulpzpuaoldpapzvba,ceaser,0.0812807881773399,pladouvzm,ol ua ao ld dp
uiftipsuftuqfsjpepgujnfmjftcfuxffouifnjovufzpvqvutpnfnpofzbxbzgpsbsbjozebzboeuifvofyqfdufebssjwbmpgsbjo,ceaser,0.0647249190938511,fubpsjozi,ui if ft uf jo
czpgxylkbnfsfalhyukchoxhspnrlqfpujlcaydodtpuhoorowhysfu,Vigenere,0.0417508417508417,hopylfucs,ho op py yl lf
kbjzkymhihhehgdzkbkkihjlqqzhjkumkygbvlmmzhdhaqckgdlgjqkqlih,MonoalphabeticSubstitution,0.0713033313851548,khqjzmglb,kh hq qj jz zm
cqnfxaumrbaxdwmjwmcqnyujlnfqrlqvjhbnnvurtncqnnwmvjhjubxknxwuhcqnknprwwrwp,ceaser,0.0582191780821917,nwqurjcxm,cq qn wm nf vj
oetrhwexwnheehexndetpimxhfssoaceeriefshdrincttsx,ColumnarTransposition,0.0691489361702127,ehtxsrnio,eh ht tx xs sr
hbyxqkqvxcaaptehhdueopzkdbiptrxtiruadzkhzkythlpvhkhdiwtz,Vigenere,0.0487012987012987,hktpdzxai,hk kt tp pd dz
rpyqyqusitugurpcmukumipk,MonoalphabeticSubstitution,0.0688405797101449,upryqimks,up pr ry yq qi
rfckmpcmlcamkcqrmilmukclrfckmpcmlcamkcqrmybkgpcrfcbme,ceaser,0.1015965166908563,cmkrlfpaq,rf fc pc kc ck
fltpgxhiwkgltgkppkiwtuhdlbrjfdrlihwalthgmhnhakgtkdgpzawfhlnawkhkdwtgjphxklnhhabwpdhashfcpihnahfkgltjzlt,MonoalphabeticSubstitution,0.0637730820483533,hlktgpwaf,hl lk kt tg gp
fopzhaivrizihoeimlqiz,MonoalphabeticSubstitution,0.0714285714285714,izohfpavr,iz zo oh hf fp
umdfmrmrxnmoaesqzttycmxhqwzmcyyjauivnmkehbwrirztgaytznvwgf,Vigenere,0.0387174833635813,mrztynawu,mr rz zt ty yn
nsnfrdoxsatrhxinitonceameotxhiabwsepdsypiitdhgedfmiunaseeavuwawleemhnr,ColumnarTransposition,0.0492753623188405,enaisdthr,en na ai is sd
bereaexctyeetxsrrasseuolyhnnhhgyhbx,ColumnarTransposition,0.0621848739495798,ehrxysbat,eh hr rx xy ys
ladeshlmelsdwnlghaeniiodalrtllletrux,ColumnarTransposition,0.073015873015873,leadshnir,le ea ad ds sh
sodmcuhodwdplpfvcbinlpfinlpflpcbszumnfudnpdbbsocseuzmlbdimzuduclpkzusodmzuuzvndssodcluvcbbzkscpisod,MonoalphabeticSubstitution,0.0630797773654916,duscplbzo,du us sc cp pl
btialrieeesxnkneuxctcdnxkhhfgxaotnie,ColumnarTransposition,0.0507936507936507,exntiakch,ex xn nt ti ia
ksmnmvfmkjxxhkpkypqymvtkhrypzkpnrekzpxzpkpvqmvfypzreqypzmvevpkqhrxexmkqkpomipvqnuejfjkqmveyekvhbyevbpwmqy,MonoalphabeticSubstitution,0.0681318681318681,kpmvyqexz,kp pm mv vy yq
cuctplizmitotpmtmzwlcshcofytoqtpliuqzuztlctpmtutlylkpoql,MonoalphabeticSubstitution,0.0759740259740259,tlcpuzmoi,tl lc cp pu uz
juljacmmcvwiklkpudwxvinpncvcdkdjckszdvcpezvkwndjuxivvzhljcpevin,MonoalphabeticSubstitution,0.057347670250896,vcjkdipnu,vc cj jk kd di
whvwbyksgvcizrtczzckogwadzsfizswtksqobhoyshvskcfghhoyshvsfwgy,ceaser,0.0573770491803278,shwzvykgc,hv ks iz zs sf
welceernisyhsiwmofaahdaetatdsomtnetnhraa,ColumnarTransposition,0.0589743589743589,aetnshwri,ae et tn ns sh
yjclngcgmdwmevvuiujaapeviewncgpewewfkdgnxggmumdkgnumfyudkjkgjh,MonoalphabeticSubstitution,0.0523532522474881,gmeujndwk,gm me eu uj jn
vkuvrksgerobkgysainxkzoxkjlxusznkcuxrjgyznkevrkgykhazyuutkxuxrgzkxhkluxkznkegxkgcgxkznkecorrlotjznksykrbkyjkhzuxuxixkjozuxzuyuskhuje,ceaser,0.0732130464954892,kxuzrgynj,xk ux zn nk kg
uyssxolrfxwteiedowexnliwxednexahgrxlfehx,ColumnarTransposition,0.0641025641025641,xelwsorfi,xe el lw ws so
alictaabhmgecaxtftnsiunextfuaoinhoxncefxnetsx,ColumnarTransposition,0.0595959595959596,atxneicfh,at tx xn ne ei
euaigttuzngbkozhuzncgey,ceaser,0.0474308300395256,ugzetnaib,uz zn eu ua ai
sgmpvqsamwmpvavfkqspmmpnuiyopvlctrvamkkislvfhvfamkkml,MonoalphabeticSubstitution,0.0645863570391872,mvpksaflq,mv vp pk ks sa
kyrcocrmncfnxncmjjrcycqmo,MonoalphabeticSubstitution,0.09,crmnyojkf,cr rm mn ny yo
orqbrwemboeuifiutdmeibdtdhevdmevsehfbsodateoeelfvrumeqzabboeie,MonoalphabeticSubstitution,0.0698043363299841,ebodmiruf,eb bo od dm mi
tldfoaeeaolxbvheneoittntdrsntxeeiror,ColumnarTransposition,0.0666666666666666,etonrldax,et to on nr rl
fdwyjtqnbrnjwkqwujqjxgiywahakvmgtquxhpvoelcovtqsgubqzvhl,Vigenere,0.0344155844155844,qwjvtughy,qw wj jv vt tu
xpthmdbnqlbammuzrdcqnnjzolpaklnjhzzeazqgvdlztgzbgzqtnjmdoj,MonoalphabeticSubstitution,0.0502117362371445,znmdqljtb,zn nm md dq ql
feewxttehxohlhxugpunmryaethhdxsehgxntnex,ColumnarTransposition,0.0717948717948717,exhtnugfw,ex xh ht tn nu
xjjtxekvnlajurnjdysqrhxeemnvqmbxovmykwnanirursnzyd,Vigenere,0.0416326530612244,nxjrevymk,nx xj jr re ev
yqevfavqfgseeafrddoqdredc,MonoalphabeticSubstitution,0.07,edqfvaryg,ed dq qf fv va
tpstatdsjtaypgsipygjsyszrw,MonoalphabeticSubstitution,0.0769230769230769,stpyajgdi,st tp py ya aj
snnregardyaaalioedduxahwdndyteeedrl,ColumnarTransposition,0.0722689075630252,deanrylsg,de ea an nr ry
nmlyoxtapanxameocooimhixdeyemxitldtxndedex,ColumnarTransposition,0.0662020905923344,xemodntai,xe em mo od dn
xnwjkjfxwlcoidloqkmdiblxnc,MonoalphabeticSubstitution,0.043076923076923,xlnwjkcoi,xl ln nw wj jk
povplnjqklajmojeakruiopglxveproolqlqsnrcwnywhzvwjxkfuvmz,Vigenere,0.0383116883116883,olpvjnqkr,ol lp pv vj jn
mwyuekalvhaweyzhayemzvjhlvlheavaqlxwzixhmvchlzekyseeg,MonoalphabeticSubstitution,0.0624092888243831,ehalvyzmw,eh ha al lv vy
tuqrqdhiskjnppozrnirpdobwnnwvboljlyrqx,Vigenere,0.038406827880512,rnqpodijb,rn nq qp po od
weggovbrxqeldaydkbuzipjupszqlmtvjcecsmayzbpuzpovvb,Vigenere,0.033469387755102,vbzpeugoq,vb bz zp pe eu
mfisasedcitsfninttomrireeexsmedibllxueirfancxtcoifvaoxeonnaeblxnhsoaheox,ColumnarTransposition,0.0582942097026604,einoxsaft,ei in no ox xs
qizzmrhhitapxhygrivipjyre,MonoalphabeticSubstitution,0.05,irhzpyqmt,ir rh hz zp py
svpfacowosyrosaawnbtafzosdbs,MonoalphabeticSubstitution,0.0661375661375661,saofwbvpc,sa ao of fw wb
waoydehxhecanbtxeratrwmbotfxiheo,ColumnarTransposition,0.0483870967741935,eaohxtwbr,ea ao oh hx xt
tnrtaunpihhaasxsosisoafechsosu,ColumnarTransposition,0.0712643678160919,sahotnuir,sa ah ho ot tn
rsaotobotessghcesxitnrwxmaraexntalix,ColumnarTransposition,0.0555555555555555,satxroein,sa at tx xr ro
wblvhgmxgmblmaxybklmlmxibgmaxikhzkxllhytftghktgtmbhg,ceaser,0.0723981900452488,mlgbhxkta,gm lm bl hg mx
dqlbtrofhdjyxhtvabkjkexhtubttbrsxgbaoxmqvnxztbrkwcywwig,Vigenere,0.0404040404040404,btxrhkwdq,bt tx xr rh hk
nuiaxcoeaxonmpxcodetfihfaiarynettoghlerisnsrx,ColumnarTransposition,0.0464646464646464,niaxoetrc,ni ia ax xo oe
naeodreafnsiiexxidiyfnpdeaeefteehtfepeieeudrxesnhrieonftrrfntvtsoftldrgqsex,ColumnarTransposition,0.0778378378378378,efnritdsx,ef fn nr ri it
fottlesfehtnitostodihaflfaaldlaalirnodgnwelghokeniebuettcdieoguireafbw,ColumnarTransposition,0.0587991718426501,etoliafnd,et to ol li ia
uvczsvirkzfefwkvecfjvjrxffutyretv,ceaser,0.0606060606060606,vfreuczkj,uv vc cz zs sv
qymzumqgkkfgwwnsnvdhswnssfshvpwnsnvdhslssqsyonvomwnxy,MonoalphabeticSubstitution,0.0718432510885341,snwvqymhg,sn nw wv vq qy
ohanoesuwnspekkadohenolmtetcoi,ColumnarTransposition,0.0551724137931034,oenhasktu,oe en nh ha as
eshbvcheregresammrihlizaatriumqhvihzhlbialserryucgcghlkr,MonoalphabeticSubstitution,0.0584415584415584,hreialscg,hr re ei ia al
tchbpgjiycghjwkvckixmtyzfcjatiqgrjnkvchgtrwvqodwjiyzp,Vigenere,0.0413642960812772,cjtgihywk,cj jt tg gi ih
bgdczlzknlrvydchzcyywrcnnbgdczewyyecqdwycrcsxydcrydc,MonoalphabeticSubstitution,0.0829562594268476,cydzrnwbg,cy yd dz zr rn
zijjmfxyqalfncebbvmlwxiyaqbqzngkdosfbdbhrezmfyqczrfxy,Vigenere,0.0384615384615384,fbzyqmxij,fb bz zy yq qm
wumzqdjaamumjqeyhjmtuaueqmfyzdjexjemfygfujetyddjicdqtyhmfy,MonoalphabeticSubstitution,0.0647307924984876,mjyudeqfa,mj jy yu ud de
ogugdhvvocatrofhuuzwimwvwyflgowssfifewbptgwexsdtzrszyjgl,Vigenere,0.0402597402597402,wgofsuvtz,wg go of fs su
wtinmontigifingeailgtesraloxsnta,ColumnarTransposition,0.064516129032258,itngaoels,it tn ng ga ao
aoemiwuoxooeeadlnletiiroqcxnsbvmeeeurnlhrhotd,ColumnarTransposition,0.0555555555555555,eoilnramu,eo oi il ln nr
ulkorhaoyxulejtqkpnjuldcikvbnxqcvfklunnwhsvmhrmhhnlukoajluwt,Vigenere,0.043502824858757,ulkhnojvr,ul lk kh hn no
tjpmgrehijdijmgrvgtijfrhh,MonoalphabeticSubstitution,0.0666666666666666,jgrhitmpe,jg gr rh hi it
bnzqauymlcxztxnxypuvngwlnnypydnlzudjyqinxkjyiwlshofsbi,Vigenere,0.0447239692522711,nylxzuibq,ny yl lx xz zu
enocrirxeeuesgoxdnataeixnomahhfxpchrendxdennuvat,ColumnarTransposition,0.0602836879432624,enxaordhc,en nx xa ao or
ymjijanqhfshnyjxhwnuyzwjktwmnxuzwutxj,ceaser,0.0555555555555555,jnwyhxumz,zw ym mj ji ij
gaqrpfahshukjatguhqgfiror,MonoalphabeticSubstitution,0.05,garhqfups,ga ar rh hq qf
nvsiavgniwedmq,Vigenere,0.0329670329670329,nvisagwed,nv vi is sa ag
dbtscsclteydnalahrcoaeanlaaiunlhooulblex,ColumnarTransposition,0.0615384615384615,lacenodbt,la ac ce en no
mikjoltqesforkcwmsfxkmcksf,MonoalphabeticSubstitution,0.0523076923076923,kmsfocijl,km ms sf fo oc
bquhfiahwqpwvcrguubuhgqhu,MonoalphabeticSubstitution,0.0733333333333333,uhqbwgfia,uh hq qb bw wg
hgxfnlmxbmaxktvvximlhfxmaxhkrhkxelxuxebxoxhgxlhpgbglmbgvmhkyheehpmaxphkewlhibgbhg,ceaser,0.0762345679012345,xhgmlbkea,hk hg ma ax lh
arqqfyuiubwpyvcxyqjskqmpgtnlxtlmmktqlamijlvmlducarafuwww,Vigenere,0.0409090909090909,qmlauwytr,qm ml la au uw
thwoqluesshspgqvfonhpbjzhwnkxhojcuuhvoshttqxhlbiuuxdkssefpk,Vigenere,0.0479251899473991,hsuotqpkx,hs su uo ot tq
