Text,Cipher,IC,Top9Letters,Top5Bigrams
x pb cdl ctpgan uxcxhwts iwt lttz stidm pcs x utta pbpoxcv,ceaser,0.06290471785383904,txpcsbdla,tx xp pc cs sb
n kjjq xjqknxm fx n wjfi gfhp yt rd ktwrjw utxyx mtb n mfaj sjajw fxpji ktw uwfdjwx ktw tymjwx mtb n sjajw htsxnijwji ymfy ymjwj rfd gj tymjwx tzy ymjwj ymfy ijxjwaj ymjnw uwfdjwx fsxbjwji gjktwj rd tbs,ceaser,0.07893161753703426,jwxtymfnk,jw wx xt ty ym
m orsa xli temr tevirxw jiip alir er irvekih glmph figsqiw zmspirx,ceaser,0.06464646464646465,irmesxlpa,ir rm me es sx
r qjen knnw xw j axuuna lxjbcna xo nvxcrxwb xena cqnbn bdyyxbnm onnurwpb cqjc bxvncqrwp dwyunjbjwc fjb lxvrwp,ceaser,0.06760630673674152,nxbwjcrqa,nx xb bw wj jc
b lniihlx fr hpg mknma gxxwl mh ux latkxw b atoxgm uxxg yxxebgz oxkr ytbmayne etmxer box wpxeexw fhkx bg whnum tgw ngvxkmtbgmr matg b atox bg ytbma,ceaser,0.06372549019607843,xgmbtawen,xg gm mb bt ta
n bfx kjjqnsl gwfaj bmjs n gtzlmy ny fsi hqjfwqd bmjs n bfx itnsl rd rfpjzu,ceaser,0.0480225988700565,jnfsbqlmx,jn nf fs sb bq
n fr kjjqnsl rnxjwfgqj gzy h n fr fqxt ymj uwtzijxy rzr ts jfwym,ceaser,0.05568627450980392,jfrnyqxwz,jf fr rn ny yq
g dgespc kw dykgjw jmtcq sq lm kyrrcp ufyr zsr ypmslb ylwmlc cjqc g dccj ckzyppyqqcb ufcl kgafcjjc emcq zyjjgqrga,ceaser,0.05971173644474949,cyjgqpkml,cy yj jg gq qp
l grq w qhfhvvdulob wklqn i erpev dqg vha duh qhfhvvdub lq doo vwrulhv exw l ihho uhdvvxuhg zkhq l vhh wkhp lq sulqw mrxuqdov,ceaser,0.06891089108910892,hvqludwor,hv vq ql lu ud
s mkx poov wi yfkbsoc kmrsxq dkvusxq dy wo kc s vsuo dy zed sd,ceaser,0.057624113475177305,skodxvymw,sk ko od dx xv
f afak q cbbi ifhb alfkd jrze zeofp xka f jlpqiv grpq qllh qll jxkv mfzqrobp lc rkfjmloqxkq pqrcc,ceaser,0.054203180785459264,qflkrpacb,qf fl lk kr rp
ei penaz kb pda xkkg wjz nawzu pk dwra ep kqp kb dana wjz bejzejc kqp pdwp e swo ceraj qjoqepwxha eiwcao wjz pdaj baahejc xhwiaz bkn pda naoqhp zez jkp oep sahh,ceaser,0.06434547244094488,apewjzkdh,ap pe ew wj jz
z uzu jlttvjjwlccp drerxv kf jkivkty r dod tremrj z wvvc kyrk kyzj zj re rtyzvmvdvek ze zkjvcw wfi dv reu nrj r nfikynyzcv ljrxv fw dp dfevp reu kzdv z nzcc ljv kyv tremrj wfi wlkliv sizvwj,ceaser,0.0603868943882886,vrzjkewdc,vr rz zj jk ke
s drsxu poovsxqc kbo yxo yp xki dro wycd swzybdkxd drsxqc go rkfo,ceaser,0.062409288824383166,odxsrkycp,od dx xs sr rk
r onnu lxvyuncnuh qxwxanm cx kn jw rwoudnwln cx cqrb hxdwp cjunwcnm oduuh juren knjdcrodu prau fxvjw,ceaser,0.06454388984509467,nuxcwrjdo,nu ux xc cw wr
x utta pcvtgts pcs uxgtn,ceaser,0.08421052631578947,txupcgsav,tx xu up pc cg
v srry yvxr n zvfrenoyr cvrpr bs tneontr,ceaser,0.08901515151515152,rvnyseotx,rv vn ny ys se
l ihho olnh l qhhg wr pdnh d olvw ohdqqh zrxog eh dssdoohg dw wkh wkrxjkw vr wkdw l grqw plvv dqbwklqj,ceaser,0.06851851851851852,hwdloqrkg,hw wd dl lo oq
g bpmtc byllgiy rm qafmmj g uyq dccjgle y jgrrjc zgr psqfcb ylb rfgq gq ufyr epccrcb kc yq g rsplcb rfc amplcp,ceaser,0.06504702194357367,cgrybplqm,cg gr ry yb bp
t cpxpxmpc qppwtyr dz spwwta qfctzfd htes esp dszzepc,ceaser,0.06868686868686869,ptczswdex,pt tc cz zs sw
s poov fobi rkzzi kxn ohmsdon csxmo s vokbxon cy wkxi drsxqc,ceaser,0.058673469387755105,osxkincvb,os sx xk ki in
a xwwd lzsl sl kzgok sfv sjgmfv kzgo zgjkwk hwghdw sjw ljmklafy sfv jwdspwv twusmkw egkl kzgo zgjkwk sjw ksxw sfv imawl sfv sjw zsfvdwv xjwimwfldq,ceaser,0.07024793388429752,wskjlgfvz,ws sk kj jl lg
v bayl unir n pbhcyr bs guvatf yrsg gb znxr naq ng gur fgneg bs qrprzore v nz qbar naq srryvat fzht,ceaser,0.05860805860805861,rngbavysz,rn ng gb ba av
h sghmj zants gnv t bntkc lzjd ld eddk zmc qdzkhyd sgzs dudqxsghmf vhkk ad nj,ceaser,0.053939714436805924,dhszkgnmj,dh hs sz zk kg
i feel so worthless during those times i was struggling finding work,ceaser,0.06015037593984962,isegortnl,is se eg go or
s gsvv lo klvo dy vki yx wi lon sx dro nkbu kxn xyd poov dobbspson kd vokcd pyb k grsvo,ceaser,0.06784260515603799,ovksdyxnb,ov vk ks sd dy
c qum lyuxs ni gyyn gig ch nby ucljiln uhx zyyf byl ypyl mojjilncpy ulgm uliohx gy,ceaser,0.06946386946386947,ylunigcmx,yl lu un ni ig
sw poovsxq lsddob dynki wi wyyn rkc loox cdbkxqo dro oxdsbo nki cy s qeocc sdc drkd,ceaser,0.06874717322478517,odsckxywq,od ds sc ck kx
kvsb am aiag pfchvsf doggsr okom othsf vojwbu pssb wbjczjsr wb o qof oqqwrsbh vs kog pfwbuwbu as o dfsgsbh og w vor doggsr am tcfa twjs sloag kwhv tzmwbu qczcifg,ceaser,0.055314151497357605,sobgwfavc,so ob bg gw wf
n fr qjyynsl lt tk ymj fsnrtxnyd ymfy nx ytbfwix fsdtsj ymfy n kjjq mfx bwtslji rj,ceaser,0.0662004662004662,yfjntsmxr,yf fj jn nt ts
p ahsr av kvnz hz p mlls aolf jhuuva buklyzahuk dvykz iba aolf jhu ylhk ltvapvuz huk ruvd ovd av il zbwwvyapcl p kljpklk p zovbsk nv ovtl,ceaser,0.060383653044203504,vlakuphzo,vl la ak ku up
z wvvc czbv kyifnzex rnrp kyv jyzkkp gzvtv fw jyzk grgvi,ceaser,0.06280193236714976,vzkyrgwci,vz zk ky yr rg
vz fgnegvat gb srry jelyl nzhfrq ng gur onany pbzrql bs reebef zl yvsr vf gheavat vagb,ceaser,0.0546583850931677,grvenabzf,gr rv ve en na
u ruzp qhqdk napk nqmgfurgx mzp azxk imzf bqabxq fa rqqx hufmx uz ftqud napuqe,ceaser,0.060515873015873016,quzafxpmr,qu uz za af fx
q pmiz izm wevmza epw nmmt dqkbquqhml jg bpmqz iaawkqibqwva bpm iaawkqibqwva ibbwzvmga wz bpm xzwxmzbg uiviomz,ceaser,0.06932052161976665,mqizwbapv,mq qi iz zw wb
t dlj rzzomjp ez esp qlx espjcp lww dlo l ncjtyr lyo t qppw wtvp l splcewpdd mtens mpnlfdp spj tx acpeej pintepo ez mp qwjtyr qzc esp qtcde etxp lyo jzf vyzh lwdz ez dapyo l jplc ty lyzespc nzfyecj,ceaser,0.06165278458272089,peltzjcyd,pe el lt tz zj
u iazf xqf yq otuxp odk uf agf nqomgeq u rqqx ftmf xahuzs tqd mzp xuxk itqz etq ime xuffxq ime sauzs fa nq abbadfgzufuqe ftmf azxk xmefqp rad ftaeq etadf rqi yazfte,ceaser,0.06465417534119824,fqauxtezm,fq qa au ux xt
a sdts a xwwd yggv sfv ae xallafy af,ceaser,0.07407407407407407,asfdxwygv,as sf fd dx xw
p mlls lejpalk hivba doha pt kvpun hnhpu p mlls sprl p ohcl h avu vm jhajopun bw av kv,ceaser,0.06331976481230213,plhavumsj,pl lh ha av vu
a sdkg cfgo zgo yggv al xwwdk lg dggc tsuc sfv kww lzsl a zgfgjwv eq ogjv sfv lzsl zwdhk xjge lzw klsjl,ceaser,0.06419753086419754,glswzkvdf,gl ls sw wz zk
c gyuh lyuffs lyuffs bulx qilem ni ivnuch mowb u bcab nywbhcwuf mecff ch qombo zyyf echxu umbugyx von migybiq gincpunyx qbyh c muq ecxm xicha qombo jylzilguhwym qbify byulnyxfs xymjcny nbycl nclyxhymm,ceaser,0.05895352152837183,ycubmfnhl,yc cu ub bm mf
k hggn nkmg vjkpiu ctg igvvkpi c nkvvng qxgtyjgnokpi c hgy urtkvb qh vjku vqpgt tgcnna jgnru ecno cpf uqqvjg og,ceaser,0.06593406593406594,gnvkcjput,gn nv vk kc cj
c bijy nbun sio lyufcty biq mowb fcnnfy yzziln cm lykoclyx ni guey u jylmih zyyf vynnyl uvion nbygmyfpym il nbycl mcnouncih qbynbyl cnm gy u zugcfs gygvyl u wiffyay il bcab mwbiif zlcyhx u hycabvil xiqh nby mnlyyn il ypyh u wigjfyny mnluhayl,ceaser,0.07311695636568732,ynilcbufm,yn ni il lc cb
n fr kjjqnsl xt kjxynaj ytifd ymfy n r jajs ltnsl yt uzy ymj ywjj zu fx xtts fx n aj knsnxmji itnsl ymnx fsi hfyhmnsl zu bnym ymj bjjp x ltnslx tsx ts htwtsfynts xywjjy,ceaser,0.07097288676236045,jynstxflm,jy yn ns st tx
vydtydw ekj jxqj y qc dej ybb dej iuhyekibo,ceaser,0.06386554621848739,yjdebkqiv,yj jd de eb bk
u pup mxdustf uz oxmee ngf m oaynuzmfuaz ar rqqxuzs gzegooqeergx nquzs ymz tmzpxqp ftq efdqee ar xmfq mzp yk taddunxq iqqw dqegxfqp uz yk mxyaef odkuzs mrfqd u ruzuetqp sdmbbxuzs,ceaser,0.05727155727155727,uqzmexfdp,uq qz zm me ex
u rqqx uf dmdqxk mphmzoqe mzk iadftituxq omgeq mzp u mximke efuow fa ftq dgxq ar zaf baefuzs mzkftuzs azxuzq ftmf u iagxpzf nq bdqbmdqp fa emk fa eayqnapke rmoq,ceaser,0.059307105108631825,qfmazuexd,qf fm ma az zu
l dp ihholqj doo xvhixo,ceaser,0.07602339181286549,ohldixpqj,oh hl ld di ix
k hggn nkmg uqog qh aqw jcxg rckpu cpf aqw ecppqv kocikpg dgeqokpi rcuukqpcvg cdqwv vjg itqwr qt vjg kfgc vjcv ku ecwukpi rckp,ceaser,0.0633923472301542,ckgqpvuwj,ck kg gq qp pv
u rqqx gsxk u y yadq uzoxuzqp fa iqmd dmffk vqmze mzp m eiqmfetudf ftmz m nqmgfurgx pdqee ftagst u yustf efuxx iqmd m bmud ar tqqxe mdagzp yk tageq fa naaef yk eqxr qefqqy qhqd ea exustfxk ngf u pqruzufqxk iaz f naftqd fa ngk m zqi bmud,ceaser,0.06161110479007851,qfumaexdz,qf fu um ma ae
qu vwb nmmtqvo pwumaqks gmb aw qu nmmtqvo itzqopb ijwcb bpqa,ceaser,0.05877551020408163,qmbwuvtop,qm mb bw wu uv
e zwjya e odkqhz baah lnappu,ceaser,0.039525691699604744,aezhpwjyo,ae ez zh hp pw
p dvyrvba lclyf tvyupun ilmvyl huk mlls mhibsvbz mvy pa,ceaser,0.057004830917874394,vlympbuai,vl ly ym mp pb
z wvvc rcc fw kyzj aljk wifd yvi vpvj efk wifd yvi kflty fi wifd yvi nfiuj slk wifd yvi vpvj z befn kyrk z tre rjjlivucp ivklie kyzj cfmv reu befn kyrk zk jyrcc efk sv ze mrze,ceaser,0.060433662516101334,vfkiyjezr,vf fk ki iy yj
z nrj wvvczex wrslcflj lekzc wizurp dfiezex nyve z jkrikvu kf xvk kyvjv rnwlc tirdgj rk nfib,ceaser,0.05052631578947368,rvkzjeinw,rv vk kz zj je
e baah dkjkqnaz pk dwra xaaj wxha pk ywhh pdai bneajzo pk odwna pdaen xnkpdandkkz,ceaser,0.0773405698778833,akdnphwej,ak kd dn np ph
k jcf dgiwp vq hggn crrtgjgpukxg yjgp vjkem dncem tckp enqwfu uvqtogf kpvq vjg uma cdqxg vqyp,ceaser,0.050580997949419004,gpvqkjcuf,gp pv vq qk kj
k jcf uvcvgf vq jgt vjg tgcuqp k hggn uq hgcthwn ku dgecwug k hggn wpuchg,ceaser,0.08166969147005444,gcuhkvjqt,gc cu uh hk kv
r mrmw c onnu urtn pnccrwp bqjtnw mxfw kh cqn cbj zdrcn hnc bx r yduunm xoo cx cqn brmn jc lanjcren laxrbbjwcb oxa j udwlq,ceaser,0.062285223367697595,ncrbwjxmu,nc cr rb bw wj
u sqf uzfa sdagbe u rqqx dqmxxk miwimdp mzp ahqdoaybqzemfq nk nquzs faa fmxwmfuhq ad nk sqffuzs dqmxxk cguqf,ceaser,0.05942571785268414,qfmuadxsz,qf fm mu ua ad
b tf oxkr xqvbmxw mh ybgteer fxxm matm vhfitgbhg matm vhfitgbhg pah pbee ux pbma fx tm tee mbfxl xlixvbteer paxg b tf ehgxer oxkr ehgxer matm vhfitgbhg pah pbee gxoxk wbltiihbgm fx matm vhfitgbhg pah pbee inm abl tkfl tkhngw fx tgw ftdx fx yxxe ehoxw,ceaser,0.06515019801023858,xtebhmgfa,xt te eb bh hm
d azzg oczt vmz kmzoot nvaz ji ht wgjb dhb nmx cook n,ceaser,0.0524390243902439,zotmndagc,zo ot tm mn nd
y vuub fhujjo uqwuh je wuj yj tedu qi y xqlu q vkd fbqd veh gkybjydw yj,ceaser,0.06531986531986532,ujyqdvbhw,uj jy yq qd dv
n fr kjjqnsl mtwsd xt n fxp mjw ymfy qjyx lt mtrj,ceaser,0.05547652916073969,jmtnfxyrq,jm mt tn nf fx
e pdejg eb w lkai zkaoj p lqp lnaooqna kj ia e zkj p baah qjykibknpwxha ej pda oajoa kb baahejc ikna pdwj e ywj baah qjzanopwjzejc ikna pdwj e ywj qjzanopwjz hkrejc ikna pdwj e wi wxha pk xa ej hkra,ceaser,0.07039033153682835,ajkepwnio,aj jk ke ep pw
b mhh yxxe tl by b tf t lmktgzxk bg t lmktgzx etgw tgw b tf ktblbgz fr lhg bg t ietvx matm bl ghm abl ytmaxk l tgvxlmkte ahfx,ceaser,0.07741228070175439,tbglmxkhe,tb bg gl lm mx
m pijx xs xli wlsaiv uyiwxmsrmrk alex m jiip wli aew ksvkisyw wygl e jerxewxmg fshc ws gsrjmhirx mr liv qsziqirx ijjsvxpiwwpc kvegijyp,ceaser,0.06064993564993565,ixswmjrle,ix xs sw wm mj
o lkkr ktkxmkzoi gtj huatie o s suxk zngt ngvve zu mu zu znk mes xat gxuatj uazyojk cozn se qojy ux zgqk znk vxgs lux g rutm cgrq ulzkt o ju grr znxkk ot utk jge,ceaser,0.05858064516129032,kuztgoxjn,ku uz zt tg go
x lph hixaa uttaxcv higdcv,ceaser,0.05627705627705628,xhaitcvlp,xh ha ai it tc
t otoy e mfcde tyez eplcd zc dzxp zespc opgldeletyr cpwpldp zq qppwtyrd zc eszfrsed mpnlfdp t dppxpo ez vyzh esle ctns lwdz slo ez rz esczfrs std zhy dalnp hteszfe xp ufde ofxatyr zy stx,ceaser,0.06437086092715232,ezpdtslyc,ez zp pd dt ts
d rviozy oj bzo v kphkfdi nkdxz gvooz ocdn hjmidib wpo do rvn cjo viy ocz gvno ocdib d rviozy rvn v cjo xjaazz hvtwz d vh azzgdib v gdoogz wdoozm,ceaser,0.07078565980167811,ozdvijngc,oz zd dv vi ij
x hjeedht wt uttah qpsan qtrpjht wt lph p qxi hzteixrpa du wtg epxc dktg iwt aphi utl bdciwh hwth wps p wnetgrwdcsgxp pcs tmpvvtgpixdc wpqxi xc iwt ephi iwdjvw wt ctktg detcan fjthixdcts wtg pqdji xi,ceaser,0.06566689388775278,tpwihxdce,tp pw wi ih hx
h bkdmbg sn sgd bnqmdqr ne sgd adc sn eddk zrrtqdc,ceaser,0.07179487179487179,dsnbgqrkm,ds sn nb bg gq
a sdkg xwwd dacw a se twafy kwdxakz af fgl twafy yjslwxmd xgj lzw daxw a vg zsnw sfv lzw sesrafy lzafyk af al,ceaser,0.07058823529411765,awfsdlxyz,aw wf fs sd dl
v pnyyrq vg tbq orpnhfr v q frra tbq va n obbx naq svtherq tbq jnf gur evtug anzr sbe srryvat fb hggreyl nssvezrq naq npprcgrq jvgubhg dhrfgvba,ceaser,0.05952023988005997,rvqngbath,rv vq qn ng gb
d yji o fijr rct kzmcvkn wzxvpnz joczm bdmgn di ocz jaadxz cvy idxz ncjmo cvdm jm kzmcvkn d rvn epno azzgdib mzwzggdjpn,ceaser,0.05777491408934708,zdcmnjvio,zd dc cm mn nj
u pa zaf rqqx yueqdmnxq mf mxx nqomgeq yk rmyuxk ue zaf ftq fkbq ftmf oqxqndmfqe qup,ceaser,0.07199297629499561,qfmxueayn,qf fm mx xu ue
i might go get a car wash if i am feeling really generous my car needs it,ceaser,0.05889724310776942,eiagrmtsl,ei ia ag gr rm
e opehh baah ohaal zalneraz oda eo whikop ohaalejc pdnkqcd pda jecdp cerejc qo,ceaser,0.07211538461538461,aeohpdclj,ae eo oh hp pd
b cnlm yxxe kxteer obhexgm kbzam ghp,ceaser,0.04827586206896552,xebmkhgcn,xe eb bm mk kh
w oa pzcuwbu ouowb w oa gwhhwbu vsfs tsszwbu qcbhsbh kwhv am rcug oad qoh shq obr w ybck hvoh vck ziqym ks ofs hvs hfihv wg ks,ceaser,0.060812203669346525,hwsobuvck,hw ws so ob bu
v fgnegrq srryvat shaal naq gura sevqnl v jbxr hc fvpx nf n qbt,ceaser,0.04979591836734694,vnraqfgse,vn nr ra aq qf
u rqqx m zqqp fa bdafqof yk bmdqzfe msmuzef ftq iufot tgzf ftmf dqbdqeeqp yqyadk ftqdmbk omz nq,ceaser,0.07226107226107226,qfmdztbeu,qf fm md dz zt
y vuub tyiwkijut je ulud ru qiiesyqjut myjx jxyi mecqd ro co hqsu qdt dqjyedqbyjo,ceaser,0.05970149253731343,uyjqidteo,uy yj jq qi id
a dsmyzwv lzwf tallwjdq sysaf tml a oskfl xwwdafy tallwj,ceaser,0.06938020351526364,lawsfdytm,la aw ws sf fd
m gsyphr x orsa alex li aew jiipmrk xlir m xlsyklx xlex li amwlih li gsyph lezi fiir xlivi amxl yw xss jsv iegl sj yw oria xlex lsaiziv qygl ai lexih mx ex jmvwx mx aew er ibtivmirgi ai asyph viqiqfiv jsviziv,ceaser,0.0719970792259949,ixlsaemvr,ix xl ls sa ae
j xbt gffmjoh rvjuf nfmmpx boe j xboufe b tpgu fbtz mppl up xfbs xjui nz cfhjoojoh pg b dpme,ceaser,0.05707762557077625,fjbpoxmut,fj jb bp po ox
r cxum qrv cqjc vjhkn r sdbc wnnm crvn cx cqrwt qxf ren knnw onnurwp rwmnlrbren jkxdc cqrwpb ujcnuh,ceaser,0.06944444444444445,nrcwqxujm,nr rc cw wq qx
n xynqq kjjq ny itjx ymj ljswj f inxxjwanhj bmjs xytwnjx fwj wjxtqaji fwynknhfqqd,ceaser,0.08077260755048288,jnxqwyfit,jn nx xq qw wy
f xitxvp hklt tebk f xj cbbifkd xoqfpqfz tebk f tofqb jv kxjb tefib f xj fk xk xoqfpqfz jlla qeb f fk jxkfqw f aoxt x zfozib klq x alq qeb yfddbo qeb alq qeb jlob xoqfpqfz f xj cbbifkd xka fc fq fp grpq x ifkb ifhb xk xzzbkq jxoh fk pmxkfpe fj mfppba,ceaser,0.07406819984139572,fxbqkpjoe,fx xb bq qk kp
j sfnfncfs gffmjoh sfbmmz ufssjgjfe xifo j xbt jo csbajm po b cvt uibu xbt hpjoh vq tuffq npvoubjo ijmmt po uif tjef pg uif npvoubjo jo uif njeemf pg b cjh tupsn xpoefsjoh jg xf xfsf hpjoh up gbmm pgg,ceaser,0.06367924528301887,fjopubsmg,fj jo op pu ub
u oagxp rqqx tqd ituybqd fa ftq ftagstf ar nquzs gzxahqp mzp gzomdqp rad,ceaser,0.055523085914669784,qatgpdfzu,qa at tg gp pd
jn dfsubjomz opu hpjoh up tju boe ufmm zpv xibut hpjoh po jo nz qfstpobm mjgf cvu j gffm uibu jg zpv xfsf fwfs dvsjpvt bcpvu xibut hpjoh jo nz mjgf bmm zpve ibwf up ep jt xbudi uif tipx,ceaser,0.058667926310817194,pjufbomtv,pj ju uf fb bo
rv bxaah cqjc cqnan fjbwc vxan qdvxa rw cqrb yxbc kdc rv wxc onnurwp juu cqjc odwwh,ceaser,0.06151062867480778,cwrxaqnvb,cw wr rx xa aq
x utta xkt vdi bn uddi xc iwt sddg du iwt upciphixr ldgas du lpazxcv pcs gjccxcv iwt igpxah utaah pcs bdjcipxch,ceaser,0.06092384519350812,cdixtpuas,cd di ix xt tp
y iqo mxqjuluh secui yd co cydt jubb oek tyhusjbo mxqj y vuub q zuqbeki wyhb dej rusqkiu y c ydiuskhu rkj rusqkiu y zkij belu jxqj fuhied q jhkij mehjxo vhyudt imuuj je jxu edu y belu,ceaser,0.06376948512045347,ujyieqhbk,uj jy yi ie eq
m jiip wxverki gsqmrk fego xs asvo ejxiv qc sri hec lspmhec,ceaser,0.04609929078014184,iesmxvrcj,ie es sm mx xv
bf vextker bgyenxgvxw ur max wtla atiibgxll hy xfber wbvdbglhg yhk xqtfiex tgw b nlx wtlaxl bglmxtw hy vhehgl hk lxfb vhehgl mh xgatgvx max yxxebgzl hy knlaxw xgctfufxgm bg max lhggxm,ceaser,0.06744510282328338,xglhbteaw,xg gl lh hb bt
c ug zunnyl vywuomy nby ihfs nbcha ch gs fczy nbun wuh lyguch ohxyl gs wihnlif cm qbynbyl il hin c ayn ni yun jyuhon vonnyl ih vlyux qbyh c ayn bigy zlig uh cgjimmcvfy xus iz ni zclmn qilfx fiiecha syn nbclx qilfx zyyfcha byff iz hyyxs uhx hyafywnyx fcnnfy aclfm,ceaser,0.06594448205822613,ynihclfub,yn ni ih hc cl
z tflcu tcrzd kf ivuvvd kyv xveiv slk zk uzue k cvrmv dv wvvczex rj vekzivcp wiljkirkvu kf kyv gfzek fw svrkzex dp yvru rxrzejk r nrcc vzkyvi,ceaser,0.072038503337991,vkzrceuif,vk kz zr rc ce
h eddk rn rzc zmc gnodkdrr,ceaser,0.0761904761904762,drknzchem,dr rk kn nz zc
ko igvvkpi vjg hggnkpi vjcv oa encuugu ctg c nkvvng kpvkokfcvgf da vjg eqpegrv qh c nkv,ceaser,0.07605633802816901,vgkcnpoij,vg gk kc cn np
j tujmm gffm hsphhz cvu j ibwf up hfu vq up ep uif spvujof gps nz tpo,ceaser,0.0602322206095791,upfjhmsvt,up pf fj jh hm
r qjen j onnurwp vh ernf rbwc pxrwp cx kn enah yxyduja jwm cqjcb orwn,ceaser,0.052525252525252523,nrjwcepxq,nr rj jw wc ce
j xbou up ipme uijt gffmjoh pg tipdlfe bxf boe xpoefs gpsfwfs,ceaser,0.05795918367346939,fpoejxbui,fp po oe ej jx
vgdm h gdzqc z qtlntq sgzs sgd rs xdzq dwzl qdrtksr vdqd nts h gzc edzq sgzs h lhfgs ad nmd ne sgd ezhktqdr,ceaser,0.07372346528973035,dszgqhtnr,ds sz zg gq qh
d rvio oj azzg qvgpzy d yj viy vkkmzxdvozy d yj viy fijr ocz kzjkgz rcj gjqz hz vmzio bjdib vitrczmz zqzi da ocz ivopmz ja ocz mzgvodjincdk xcvibzn,ceaser,0.07021791767554479,zvijodcyg,zv vi ij jo od
f hklt qebob xob axvp fk tefze vlr cbbi afpqoxzqba,ceaser,0.05121951219512195,bfqeoxakl,bf fq qe eo ox
x jht xi gtvjapgan lxiw gtapmxcv bjhxr pcs palpnh utta xckxvdgpits puitglpgs,ceaser,0.058173076923076925,pxtgaijhv,px xt tg ga ai
mq jiipmrk hmwxvegxih m xirh xs tvegxmgi amxl qc iciw wlyx ew qygl ew tswwmfpi,ceaser,0.059027777777777776,imwxegqhl,im mw wx xe eg
p mlls sprl paz wlymlja h d zll fvbabil ohz paz pumsblujlz p lclu ruvd aylukz,ceaser,0.07562136435748282,lpzaumsbr,lp pz za au um
w gdsqwtwqozzm kobhsr hobuc kog tsszwbu gvm obr aoyg eiwhs hvs cddcgwhs vofr hc ush tof sbciuv okom tfca vwa hc ush uccr dwqg zcz,ceaser,0.05366300366300366,sochwguzb,so oc ch hw wg
p hszv kpku a mlls clyf dlpyk zsllwpun pu tf ilk dopsl aol adv vm aolt zslwa pu olyz,ceaser,0.06713286713286713,lpsazkuov,lp ps sa az zk
i just wish okay so i was thinking about it earlier today and heres the thing being all cooped up amp restless has made me feel so needy,ceaser,0.060142711518858305,esaitohnl,es sa ai it to
tgp wzde dzxp hptrse dfns esle t nzfwo qte tyez l etyj dvtce esle tgp mppy fylmwp ez hplc mpnlfdp t otoye qppw nzyqtopye ty te fyetw yzh,ceaser,0.07033639143730887,etpyzlwdf,et tp py yz zl
z yfgv kf wvvc r szk dfiv tivrkzmv rxrze jffe reu dzjj zkj givjvetv ze dp czwv scfx,ceaser,0.06433566433566433,vzfrejkcd,vz zf fr re ej
g yk lm dyl md rfc asppclr npcqgbclr g yk y amlqcptyrgtc ylb gr kybc kc dccj slucjamkc,ceaser,0.06947996589940324,cylgkrmpd,cy yl lg gk kr
r fruu nwluxbn qna enabnb xw qna lxdum wxc fnrpq vdlq vxan cqrwtrwp jwm onnurwp ldarxdb cx qnja cqn xmm lxdyun,ceaser,0.06267166042446941,nxrwquald,nx xr rw wq qu
g zcegl rm dccj amknjyaclr ugrf kw jgdc fcpc,ceaser,0.06190476190476191,cgrjlmdak,cg gr rj jl lm
i feel vulnerable and alone,ceaser,0.08695652173913043,elnaifvur,el ln na ai if
i remember feeling inspired and thinking that it was a fine example of parenting,ceaser,0.07055630936227951,einatrmfg,ei in na at tr
w tssz zwys w a ozkomg hvs cbs ushhwbu dibwgvsr tcf ghidwr hvwbug obr w tssz zwys w a pswbu qvoghwgsr tcf psvojwbu,ceaser,0.06402293358815098,wsbghzovu,ws sb bg gh hz
f obxiiv cbbi qexq jv ifcb fp mbocbzq ofdeq klt xka fc fq fpkq qll jrze ql xph clo f grpq elmb qexq bsbovqefkd tlria pqxv qeb pxjb,ceaser,0.05958499904816295,qbfxelpoi,qb bf fx xe el
vz gurer v fvzcyl srry pbagragrq,ceaser,0.06837606837606838,rvgzyauef,rv vg gz zy ya
cg hin muscha won ypylsihy ion iz siol fczy von c zyyf cnm cgjilnuhn ni zchx wigziln ch mifcnoxy gyxcnuncih il qilecha ih jlidywnm ufihy,ceaser,0.06917631917631918,inchylozg,in nc ch hy yl
a lzafc ae bmkl twafy klmhav xwwdafy fwjngmk,ceaser,0.05555555555555555,afwlmkyzc,af fw wl lm mk
f cbbi elkloba yv fq,ceaser,0.041666666666666664,bflciekoa,bf fl lc ci ie
h vzr eddkhmf zm zbs ne fnc zs vnqj hm lx khed zmc hs vzr zm zlzyhmf eddkhmf,ceaser,0.06721215663354763,zhmdefvks,zh hm md de ef
z wvvc zd czbv r sziu wcpzex ze kyv rzi ze r mvip trivwivv dreevi,ceaser,0.08392156862745098,vzirewcdp,vz zi ir re ew
i have to revise my replies over and over again in my mind just to make sure that the reply sounds appropriate enough and that the person who receive the reply will not feel offended,ceaser,0.06536127964699394,etoranihs,et to or ra an
h edks rzc vgdm z eqhdmc ne lhmd chdc zmc h edks sgzs rnldsghmf gzc hqqdunbzakx fnmd zvzx eqnl ld,ceaser,0.05960705960705961,dzhcmesng,dz zh hc cm me
u puqp iagxp mxqj mzp ymff rqqx dqsdqfrgx rad zaf oayuzs fa hueuf,ceaser,0.05587808417997097,qfuapxmzr,qf fu ua ap px
w tssz hvoh sriqohwbu toawzwsg obr giddcfhwbu obr sriqohwcbu aoaog obr dodog wg ysm,ceaser,0.06418219461697723,owsbhrgdi,ow ws sb bh hr
